subj	subj_idx	item	condition	item_mem	Bmem	Bconf
2CB	1	29013	9	1	0	0
2CB	1	18043	8	2	0	6
2CB	1	28062	8	2	0	6
2CB	1	19033	9	1	0	0
2CB	1	-16027	6	2	0	6
2CB	1	18011	8	2	0	4
2CB	1	29023	9	1	0	0
2CB	1	29055	9	1	0	0
2CB	1	25007	5	2	1	3
2CB	1	25026	5	3	1	6
2CB	1	17045	7	1	0	1
2CB	1	17062	7	1	1	4
2CB	1	29056	9	2	0	0
2CB	1	17024	7	2	0	6
2CB	1	-16058	6	1	0	0
2CB	1	25044	5	2	1	6
2CB	1	29071	9	1	0	0
2CB	1	28055	8	3	0	5
2CB	1	26033	6	2	0	6
2CB	1	-16051	6	3	0	3
2CB	1	29015	9	1	0	0
2CB	1	26021	6	3	1	2
2CB	1	17053	7	2	0	4
2CB	1	19030	9	1	0	0
2CB	1	27027	7	2	0	6
2CB	1	27039	7	2	1	4
2CB	1	25058	5	2	1	2
2CB	1	-15010	5	1	0	2
2CB	1	18063	8	2	0	6
2CB	1	26012	6	2	0	5
2CB	1	18071	8	2	0	1
2CB	1	25024	5	1	0	2
2CB	1	25038	5	2	0	4
2CB	1	27067	7	1	0	5
2CB	1	19056	9	1	0	0
2CB	1	19081	9	1	0	0
2CB	1	29010	9	1	0	0
2CB	1	26001	6	3	0	5
2CB	1	26005	6	2	0	0
2CB	1	18007	8	1	0	1
2CB	1	-15030	5	1	0	1
2CB	1	26042	6	1	0	1
2CB	1	27017	7	1	0	4
2CB	1	29090	9	1	0	0
2CB	1	19058	9	1	0	0
2CB	1	17002	7	2	0	6
2CB	1	18018	8	3	0	6
2CB	1	19001	9	1	0	0
2CB	1	19088	9	1	0	0
2CB	1	29039	9	1	0	0
2CB	1	18070	8	1	0	5
2CB	1	19050	9	2	0	0
2CB	1	19069	9	1	0	0
2CB	1	25047	5	3	0	5
2CB	1	29037	9	1	0	0
2CB	1	26010	6	2	0	5
2CB	1	25065	5	2	0	0
2CB	1	28045	8	3	0	4
2CB	1	17006	7	2	1	4
2CB	1	-16037	6	3	0	0
2CB	1	19016	9	1	0	0
2CB	1	26014	6	2	0	6
2CB	1	28036	8	2	0	2
2CB	1	27015	7	1	0	5
2CB	1	-15047	5	3	0	3
2CB	1	17068	7	2	1	5
2CB	1	19022	9	1	0	0
2CB	1	-16049	6	2	0	0
2CB	1	-15056	5	3	0	6
2CB	1	19010	9	2	0	0
2CB	1	27030	7	1	0	6
2CB	1	-16031	6	3	0	3
2CB	1	29077	9	1	0	0
2CB	1	26060	6	2	0	6
2CB	1	29075	9	1	0	0
2CB	1	18041	8	1	1	1
2CB	1	18036	8	1	0	5
2CB	1	29035	9	1	0	0
2CB	1	19026	9	1	0	0
2CB	1	27032	7	1	1	2
2CB	1	-15016	5	1	0	4
2CB	1	17020	7	1	1	6
2CB	1	19007	9	1	0	0
2CB	1	29061	9	1	0	0
2CB	1	26071	6	1	0	5
2CB	1	28064	8	1	0	6
2CB	1	18013	8	1	1	3
2CB	1	28054	8	2	0	4
2CB	1	-15021	5	1	0	1
2CB	1	27052	7	2	0	5
2CB	1	-15039	5	2	1	3
2CB	1	-15004	5	2	0	1
2CB	1	18033	8	3	0	6
2CB	1	-15066	5	3	0	4
2CB	1	19065	9	1	0	0
2CB	1	29025	9	1	0	0
2CB	1	27069	7	2	0	2
2CB	1	-16026	6	1	0	0
2CB	1	19064	9	1	0	0
2CB	1	28019	8	2	0	5
2CB	1	19063	9	1	0	0
2CB	1	27049	7	2	0	6
2CB	1	19006	9	1	0	0
2CB	1	29005	9	1	0	0
2CB	1	-15060	5	2	0	1
2CB	1	29068	9	1	0	0
2CB	1	29030	9	2	0	0
2CB	1	26004	6	2	0	1
4YP	2	19088	9	1	0	0
4YP	2	28031	8	1	1	2
4YP	2	29073	9	2	0	0
4YP	2	27042	7	1	0	4
4YP	2	27062	7	1	0	1
4YP	2	27038	7	1	1	6
4YP	2	25068	5	3	0	4
4YP	2	29065	9	1	0	0
4YP	2	18010	8	1	1	2
4YP	2	17043	7	3	1	6
4YP	2	-15049	5	1	0	3
4YP	2	25026	5	3	0	1
4YP	2	-16004	6	2	0	2
4YP	2	29002	9	1	0	0
4YP	2	25053	5	1	1	2
4YP	2	26017	6	1	0	6
4YP	2	17008	7	1	0	2
4YP	2	-15035	5	1	1	3
4YP	2	28070	8	3	0	4
4YP	2	25003	5	3	0	2
4YP	2	28059	8	1	1	5
4YP	2	18047	8	1	1	4
4YP	2	17031	7	1	0	2
4YP	2	29070	9	1	0	0
4YP	2	26013	6	1	0	1
4YP	2	-16002	6	3	1	6
4YP	2	19060	9	2	0	0
4YP	2	19051	9	1	0	0
4YP	2	25034	5	1	0	2
4YP	2	27057	7	3	0	3
4YP	2	19083	9	1	0	0
4YP	2	29033	9	1	0	0
4YP	2	-16052	6	1	1	6
4YP	2	17039	7	1	1	5
4YP	2	-15046	5	1	0	3
4YP	2	19002	9	3	0	0
4YP	2	28035	8	1	0	4
4YP	2	18006	8	2	0	1
4YP	2	19082	9	2	0	0
4YP	2	26049	6	2	0	3
4YP	2	29062	9	3	0	0
4YP	2	-16038	6	3	1	5
4YP	2	-16019	6	3	0	2
4YP	2	19028	9	3	0	0
4YP	2	29074	9	3	0	0
4YP	2	27047	7	3	0	4
4YP	2	19061	9	2	0	0
4YP	2	19005	9	1	0	0
4YP	2	18065	8	1	1	1
4YP	2	-16056	6	3	0	2
4YP	2	29045	9	2	0	0
4YP	2	-15053	5	1	1	5
4YP	2	29058	9	1	0	0
4YP	2	18070	8	1	1	4
4YP	2	19041	9	1	0	0
4YP	2	-16064	6	3	1	5
4YP	2	29049	9	1	0	0
4YP	2	27040	7	1	1	4
4YP	2	-15017	5	3	0	4
4YP	2	26044	6	3	0	2
4YP	2	-15025	5	2	0	3
4YP	2	-15013	5	3	1	5
4YP	2	19014	9	1	0	0
4YP	2	29039	9	1	0	0
4YP	2	25028	5	3	0	1
4YP	2	25055	5	3	1	5
4YP	2	19007	9	1	0	0
4YP	2	19084	9	1	0	0
4YP	2	29036	9	3	0	0
4YP	2	-16071	6	1	0	5
4YP	2	27064	7	1	0	2
4YP	2	26066	6	3	0	4
4YP	2	28021	8	2	0	4
4YP	2	28016	8	3	0	3
4YP	2	18060	8	1	0	4
4YP	2	17011	7	2	1	2
4YP	2	25045	5	3	1	2
4YP	2	-16034	6	3	0	6
4YP	2	18027	8	1	0	5
4YP	2	17022	7	1	0	2
4YP	2	29076	9	1	0	0
4YP	2	28012	8	1	0	6
4YP	2	26009	6	2	1	3
4YP	2	29021	9	2	0	0
4YP	2	27008	7	3	0	2
4YP	2	28051	8	2	0	6
4YP	2	17024	7	1	1	6
4YP	2	-16030	6	2	0	1
4YP	2	29082	9	1	0	0
4YP	2	-15015	5	1	0	1
4YP	2	29043	9	2	0	0
4YP	2	19053	9	2	0	0
4YP	2	26024	6	3	0	2
4YP	2	17042	7	1	1	4
4YP	2	19025	9	1	0	0
4YP	2	26030	6	3	1	1
4YP	2	28019	8	2	0	5
4YP	2	27005	7	2	0	3
4YP	2	29064	9	1	0	0
4YP	2	19052	9	1	0	0
4YP	2	28072	8	2	0	2
4YP	2	25001	5	1	0	1
4YP	2	17061	7	2	1	3
4YP	2	19029	9	1	0	0
4YP	2	29035	9	1	0	0
4YP	2	18057	8	1	0	2
4YP	2	-15067	5	3	1	6
4YP	2	19023	9	1	0	0
5SP	3	19037	9	3	0	0
5SP	3	-15036	5	3	1	6
5SP	3	18014	8	1	1	4
5SP	3	29054	9	1	0	0
5SP	3	17070	7	3	1	3
5SP	3	18071	8	2	0	1
5SP	3	17052	7	3	1	3
5SP	3	-16056	6	3	0	3
5SP	3	28014	8	3	0	2
5SP	3	17046	7	1	0	3
5SP	3	29006	9	2	0	0
5SP	3	28061	8	2	0	3
5SP	3	27005	7	2	0	3
5SP	3	29025	9	2	0	0
5SP	3	29053	9	1	0	0
5SP	3	28042	8	3	0	2
5SP	3	17040	7	3	1	2
5SP	3	26018	6	3	0	4
5SP	3	19010	9	2	0	0
5SP	3	29064	9	1	0	0
5SP	3	-15001	5	3	1	4
5SP	3	-16037	6	3	0	3
5SP	3	19081	9	1	0	0
5SP	3	-15061	5	1	0	1
5SP	3	17010	7	3	0	3
5SP	3	19031	9	2	0	0
5SP	3	-16026	6	3	1	3
5SP	3	-15033	5	3	1	3
5SP	3	25032	5	3	1	1
5SP	3	26020	6	3	1	4
5SP	3	19035	9	2	0	0
5SP	3	17007	7	1	0	3
5SP	3	-15011	5	1	0	3
5SP	3	29042	9	2	0	0
5SP	3	19042	9	2	0	0
5SP	3	29001	9	2	0	0
5SP	3	-16066	6	2	1	3
5SP	3	25010	5	2	0	3
5SP	3	29024	9	2	0	0
5SP	3	17024	7	3	1	5
5SP	3	18068	8	1	1	3
5SP	3	-16047	6	2	1	3
5SP	3	-16059	6	3	0	3
5SP	3	29037	9	1	0	0
5SP	3	28007	8	2	1	3
5SP	3	26056	6	3	1	5
5SP	3	19069	9	2	0	0
5SP	3	19047	9	1	0	0
5SP	3	18030	8	2	1	3
5SP	3	25025	5	3	0	3
5SP	3	25068	5	3	1	3
5SP	3	19063	9	1	0	0
5SP	3	28003	8	1	0	4
5SP	3	27023	7	2	0	4
5SP	3	29057	9	1	0	0
5SP	3	26035	6	1	1	2
5SP	3	26037	6	3	1	3
5SP	3	29019	9	1	0	0
5SP	3	27012	7	1	0	2
5SP	3	28057	8	1	1	5
5SP	3	28001	8	2	1	3
5SP	3	17015	7	3	1	2
5SP	3	-16041	6	3	1	2
5SP	3	19059	9	1	0	0
5SP	3	19006	9	1	0	0
5SP	3	25064	5	3	1	4
5SP	3	29013	9	1	0	0
5SP	3	19060	9	1	0	0
5SP	3	-16018	6	3	0	1
5SP	3	25043	5	1	0	5
5SP	3	-15063	5	3	0	4
5SP	3	27034	7	1	0	2
5SP	3	-16021	6	3	0	1
5SP	3	29032	9	2	0	0
5SP	3	28016	8	2	1	4
5SP	3	28052	8	2	1	3
5SP	3	19078	9	2	0	0
5SP	3	29066	9	1	0	0
5SP	3	18020	8	3	1	2
5SP	3	25066	5	3	1	3
5SP	3	19041	9	3	0	0
5SP	3	27047	7	1	1	6
5SP	3	29082	9	1	0	0
5SP	3	26059	6	1	0	4
5SP	3	28070	8	1	0	4
5SP	3	19055	9	1	0	0
5SP	3	-15006	5	3	0	1
5SP	3	29085	9	1	0	0
5SP	3	26040	6	1	0	3
5SP	3	27028	7	1	1	6
5SP	3	25054	5	1	1	4
5SP	3	29061	9	1	0	0
5SP	3	18050	8	2	1	2
5SP	3	18031	8	2	0	3
5SP	3	25045	5	3	0	3
5SP	3	-15057	5	2	1	4
5SP	3	19052	9	2	0	0
5SP	3	18003	8	2	1	6
5SP	3	25049	5	3	0	0
5SP	3	29031	9	1	0	0
5SP	3	19067	9	2	0	0
5SP	3	19071	9	2	0	0
5SP	3	17043	7	2	0	3
5SP	3	26021	6	2	1	1
5SP	3	17054	7	2	0	4
5SP	3	27030	7	1	0	2
5SP	3	-16027	6	1	1	3
5SP	3	27072	7	1	1	2
6CB	4	19040	9	1	0	0
6CB	4	29039	9	1	0	0
6CB	4	27005	7	3	0	1
6CB	4	26034	6	3	0	6
6CB	4	-15053	5	3	1	5
6CB	4	28002	8	1	0	5
6CB	4	25048	5	3	0	6
6CB	4	28053	8	1	0	5
6CB	4	27036	7	1	0	5
6CB	4	19009	9	3	0	0
6CB	4	25016	5	3	1	2
6CB	4	19050	9	1	0	0
6CB	4	-16041	6	1	1	6
6CB	4	28010	8	2	0	4
6CB	4	27062	7	3	0	6
6CB	4	-15046	5	3	0	5
6CB	4	-16043	6	3	0	4
6CB	4	29069	9	1	0	0
6CB	4	-16013	6	3	0	6
6CB	4	25072	5	3	0	6
6CB	4	17050	7	2	0	6
6CB	4	29051	9	1	0	0
6CB	4	29035	9	1	0	0
6CB	4	29008	9	1	0	0
6CB	4	-16028	6	2	1	6
6CB	4	17011	7	2	0	3
6CB	4	25026	5	3	0	3
6CB	4	-16052	6	3	0	4
6CB	4	19020	9	1	0	0
6CB	4	29043	9	1	0	0
6CB	4	18034	8	2	1	6
6CB	4	18018	8	1	1	3
6CB	4	28023	8	3	0	6
6CB	4	27041	7	1	0	6
6CB	4	-15010	5	3	1	4
6CB	4	26029	6	3	0	5
6CB	4	29028	9	1	0	0
6CB	4	25059	5	3	0	2
6CB	4	25056	5	1	0	5
6CB	4	28045	8	3	0	5
6CB	4	29021	9	1	0	0
6CB	4	-16038	6	2	0	6
6CB	4	17005	7	3	1	4
6CB	4	18066	8	3	1	5
6CB	4	19036	9	1	0	0
6CB	4	19004	9	2	0	0
6CB	4	29011	9	1	0	0
6CB	4	28039	8	3	1	5
6CB	4	19067	9	2	0	0
6CB	4	17002	7	1	0	5
6CB	4	26065	6	1	0	4
6CB	4	17031	7	1	0	6
6CB	4	29083	9	2	0	0
6CB	4	29084	9	1	0	0
6CB	4	29070	9	3	0	0
6CB	4	-15035	5	3	1	6
6CB	4	-15008	5	1	1	6
6CB	4	29076	9	1	0	0
6CB	4	19010	9	1	0	0
6CB	4	25037	5	1	0	4
6CB	4	26058	6	2	1	6
6CB	4	25069	5	3	1	4
6CB	4	-16022	6	1	0	4
6CB	4	19049	9	3	0	0
6CB	4	17071	7	2	0	6
6CB	4	-15048	5	2	0	5
6CB	4	19041	9	2	0	0
6CB	4	29078	9	3	0	0
6CB	4	25028	5	3	1	6
6CB	4	27008	7	2	1	6
6CB	4	19068	9	1	0	0
6CB	4	17023	7	1	0	6
6CB	4	28051	8	2	1	2
6CB	4	17067	7	1	1	3
6CB	4	29072	9	1	0	0
6CB	4	28050	8	3	0	3
6CB	4	18059	8	2	0	3
6CB	4	28064	8	1	0	6
6CB	4	18058	8	2	0	4
6CB	4	19075	9	1	0	0
6CB	4	25014	5	2	0	5
6CB	4	17020	7	2	1	3
6CB	4	19047	9	1	0	0
6CB	4	18070	8	1	0	5
6CB	4	27044	7	2	0	6
6CB	4	19030	9	1	0	0
6CB	4	-16039	6	3	0	5
6CB	4	19074	9	1	0	0
6CB	4	18030	8	2	0	6
6CB	4	17016	7	2	1	3
6CB	4	29022	9	2	0	0
6CB	4	26017	6	3	0	5
6CB	4	28031	8	3	0	4
6CB	4	19071	9	1	0	0
6CB	4	19016	9	1	0	0
6CB	4	-16062	6	2	1	6
6CB	4	-15056	5	1	0	4
6CB	4	28019	8	2	0	6
6CB	4	-15004	5	3	0	6
6CB	4	29061	9	1	0	0
6CB	4	27067	7	1	0	5
6CB	4	27004	7	1	0	5
6CB	4	26012	6	2	0	4
6CB	4	-16026	6	3	1	2
6CB	4	19079	9	1	0	0
6CB	4	-16064	6	2	0	5
6CB	4	29007	9	1	0	0
6CB	4	26022	6	3	1	5
7AG	5	29087	9	1	0	0
7AG	5	29009	9	1	0	0
7AG	5	26022	6	3	0	3
7AG	5	28063	8	1	1	6
7AG	5	26012	6	2	0	5
7AG	5	17055	7	2	0	4
7AG	5	29035	9	1	0	0
7AG	5	-16038	6	3	0	3
7AG	5	29050	9	1	0	0
7AG	5	19068	9	1	0	0
7AG	5	19042	9	2	0	0
7AG	5	27069	7	1	0	6
7AG	5	25038	5	2	1	2
7AG	5	-15027	5	2	1	4
7AG	5	-16030	6	3	1	6
7AG	5	29017	9	1	0	0
7AG	5	28002	8	1	1	5
7AG	5	-16070	6	3	1	4
7AG	5	-16068	6	3	0	4
7AG	5	17002	7	1	1	3
7AG	5	18063	8	2	0	6
7AG	5	25058	5	3	0	3
7AG	5	-16054	6	3	0	6
7AG	5	29020	9	1	0	0
7AG	5	17066	7	2	0	4
7AG	5	27052	7	2	1	5
7AG	5	19034	9	1	0	0
7AG	5	25054	5	3	0	6
7AG	5	28031	8	2	0	5
7AG	5	18013	8	2	0	5
7AG	5	19025	9	1	0	0
7AG	5	29081	9	1	0	0
7AG	5	19045	9	1	0	0
7AG	5	17010	7	1	0	4
7AG	5	19055	9	1	0	0
7AG	5	18039	8	3	0	3
7AG	5	27027	7	2	1	5
7AG	5	-15018	5	3	0	2
7AG	5	29032	9	2	0	0
7AG	5	29031	9	1	0	0
7AG	5	25029	5	3	0	3
7AG	5	-15035	5	3	0	4
7AG	5	25056	5	3	0	3
7AG	5	17042	7	2	0	4
7AG	5	26060	6	3	1	6
7AG	5	-15022	5	3	0	4
7AG	5	26023	6	3	1	5
7AG	5	18058	8	2	0	6
7AG	5	18049	8	2	0	4
7AG	5	18072	8	1	0	6
7AG	5	27066	7	2	0	6
7AG	5	19043	9	1	0	0
7AG	5	29057	9	2	0	0
7AG	5	29004	9	1	0	0
7AG	5	19017	9	1	0	0
7AG	5	28020	8	3	0	5
7AG	5	-16048	6	3	0	4
7AG	5	26016	6	3	1	6
7AG	5	-16004	6	2	0	3
7AG	5	27044	7	2	1	6
7AG	5	28026	8	1	1	4
7AG	5	28067	8	2	0	4
7AG	5	29015	9	1	0	0
7AG	5	19048	9	1	0	0
7AG	5	29024	9	1	0	0
7AG	5	29068	9	1	0	0
7AG	5	28071	8	1	0	3
7AG	5	19012	9	1	0	0
7AG	5	29014	9	1	0	0
7AG	5	19047	9	1	0	0
7AG	5	19051	9	1	0	0
7AG	5	-15034	5	2	1	4
7AG	5	29078	9	1	0	0
7AG	5	27062	7	1	0	4
7AG	5	27004	7	2	0	3
7AG	5	17006	7	2	0	5
7AG	5	19036	9	1	0	0
7AG	5	29037	9	1	0	0
7AG	5	-15015	5	3	0	3
7AG	5	17011	7	2	0	5
7AG	5	19075	9	1	0	0
7AG	5	28033	8	1	0	3
7AG	5	-16032	6	3	1	6
7AG	5	26040	6	3	1	4
7AG	5	18019	8	3	1	3
7AG	5	-15025	5	3	1	3
7AG	5	25017	5	2	0	2
7AG	5	28036	8	2	1	5
7AG	5	-16007	6	3	0	4
7AG	5	25047	5	2	1	4
7AG	5	-15046	5	3	0	3
7AG	5	25046	5	2	1	4
7AG	5	28050	8	2	1	3
7AG	5	-15023	5	3	1	6
7AG	5	27014	7	2	0	6
7AG	5	17052	7	2	0	3
7AG	5	-16061	6	3	1	6
7AG	5	29044	9	1	0	0
7AG	5	26008	6	2	0	5
7AG	5	28009	8	2	0	4
7AG	5	19059	9	1	0	0
7AG	5	-16059	6	3	0	6
7AG	5	19086	9	1	0	0
7AG	5	27006	7	1	1	5
7AG	5	19002	9	1	0	0
7AG	5	-15043	5	2	1	5
7AG	5	19088	9	1	0	0
7AG	5	27041	7	1	0	3
8AS	6	19053	9	1	0	0
8AS	6	27021	7	1	0	2
8AS	6	27010	7	2	0	3
8AS	6	26058	6	1	1	3
8AS	6	29017	9	1	0	0
8AS	6	17064	7	1	1	5
8AS	6	-15011	5	3	0	3
8AS	6	19085	9	1	0	0
8AS	6	-15070	5	3	0	2
8AS	6	19038	9	1	0	0
8AS	6	17036	7	2	1	2
8AS	6	18029	8	3	1	2
8AS	6	25020	5	3	1	2
8AS	6	18040	8	2	0	3
8AS	6	28023	8	1	1	6
8AS	6	26012	6	3	1	2
8AS	6	28060	8	3	0	3
8AS	6	17025	7	2	1	4
8AS	6	19043	9	1	0	0
8AS	6	29061	9	1	0	0
8AS	6	27062	7	2	1	4
8AS	6	-16028	6	3	1	2
8AS	6	17013	7	2	0	1
8AS	6	19048	9	1	0	0
8AS	6	29036	9	1	0	0
8AS	6	-15008	5	3	0	3
8AS	6	25001	5	3	1	2
8AS	6	27054	7	1	1	2
8AS	6	19086	9	1	0	0
8AS	6	-15017	5	3	0	3
8AS	6	19075	9	1	0	0
8AS	6	-15054	5	3	1	4
8AS	6	29065	9	1	0	0
8AS	6	27031	7	2	0	2
8AS	6	28055	8	3	1	6
8AS	6	26015	6	3	1	6
8AS	6	-16003	6	3	1	4
8AS	6	29032	9	1	0	0
8AS	6	29001	9	1	0	0
8AS	6	-16052	6	3	1	2
8AS	6	25028	5	3	1	2
8AS	6	26043	6	3	1	5
8AS	6	19001	9	1	0	0
8AS	6	25025	5	1	1	6
8AS	6	26033	6	1	1	5
8AS	6	29070	9	1	0	0
8AS	6	18056	8	2	1	6
8AS	6	19078	9	1	0	0
8AS	6	19065	9	1	0	0
8AS	6	-16033	6	3	1	2
8AS	6	29012	9	1	0	0
8AS	6	18049	8	2	1	3
8AS	6	18041	8	3	0	5
8AS	6	18015	8	2	1	2
8AS	6	29018	9	2	0	0
8AS	6	18001	8	3	1	3
8AS	6	28006	8	2	1	3
8AS	6	25035	5	3	1	6
8AS	6	17009	7	2	0	3
8AS	6	27037	7	2	1	2
8AS	6	25049	5	3	1	2
8AS	6	29022	9	1	0	0
8AS	6	19034	9	1	0	0
8AS	6	28063	8	2	0	2
8AS	6	19054	9	1	0	0
8AS	6	-16024	6	2	0	3
8AS	6	28072	8	1	1	2
8AS	6	17059	7	2	1	3
8AS	6	29048	9	1	0	0
8AS	6	28007	8	2	1	4
8AS	6	17067	7	2	1	6
8AS	6	17006	7	2	1	2
8AS	6	27068	7	1	0	3
8AS	6	-16020	6	3	0	1
8AS	6	-16043	6	2	1	4
8AS	6	28040	8	2	1	2
8AS	6	-15061	5	3	1	5
8AS	6	19019	9	1	0	0
8AS	6	26018	6	3	1	5
8AS	6	-15046	5	3	1	3
8AS	6	29058	9	1	0	0
8AS	6	25014	5	3	1	2
8AS	6	25047	5	1	1	2
8AS	6	-15021	5	2	1	3
8AS	6	25051	5	3	1	4
8AS	6	19023	9	2	0	0
8AS	6	-16032	6	3	1	2
8AS	6	28066	8	3	1	6
8AS	6	17038	7	2	1	2
8AS	6	-16065	6	3	1	3
8AS	6	18058	8	2	1	6
8AS	6	19051	9	1	0	0
8AS	6	29040	9	1	0	0
8AS	6	29010	9	1	0	0
8AS	6	-16072	6	1	1	3
8AS	6	27004	7	2	1	6
8AS	6	29002	9	1	0	0
8AS	6	19005	9	1	0	0
8AS	6	19024	9	1	0	0
8AS	6	26046	6	3	1	6
8AS	6	19025	9	1	0	0
8AS	6	28069	8	2	1	6
8AS	6	17047	7	2	1	6
8AS	6	29087	9	1	0	0
8AS	6	26029	6	3	1	4
8AS	6	25041	5	1	1	2
8AS	6	29090	9	1	0	0
8AS	6	29057	9	1	0	0
12MO	7	29045	9	1	0	0
12MO	7	29078	9	2	0	0
12MO	7	19086	9	1	0	0
12MO	7	17023	7	1	1	1
12MO	7	27041	7	2	0	2
12MO	7	19074	9	2	0	0
12MO	7	27048	7	1	0	4
12MO	7	17059	7	2	0	3
12MO	7	26037	6	1	0	3
12MO	7	28052	8	2	1	2
12MO	7	17056	7	2	0	4
12MO	7	27022	7	1	0	2
12MO	7	-15016	5	2	0	3
12MO	7	26007	6	2	0	5
12MO	7	19014	9	1	0	0
12MO	7	17049	7	2	0	5
12MO	7	28028	8	2	0	6
12MO	7	29018	9	2	0	0
12MO	7	-15009	5	3	0	2
12MO	7	25064	5	1	0	5
12MO	7	-15063	5	2	0	3
12MO	7	29075	9	2	0	0
12MO	7	18047	8	2	0	1
12MO	7	18008	8	2	0	4
12MO	7	29023	9	3	0	0
12MO	7	29044	9	1	0	0
12MO	7	-16005	6	3	0	4
12MO	7	27069	7	2	0	2
12MO	7	26001	6	3	1	1
12MO	7	29014	9	1	0	0
12MO	7	25026	5	3	1	5
12MO	7	28009	8	1	0	1
12MO	7	26016	6	3	1	6
12MO	7	-15002	5	3	0	5
12MO	7	25056	5	2	1	6
12MO	7	19055	9	1	0	0
12MO	7	19039	9	1	0	0
12MO	7	-15014	5	2	0	4
12MO	7	26032	6	2	0	4
12MO	7	19088	9	2	0	0
12MO	7	19052	9	1	0	0
12MO	7	26013	6	1	0	4
12MO	7	-15027	5	3	0	4
12MO	7	27053	7	1	1	2
12MO	7	18042	8	2	0	3
12MO	7	19006	9	1	0	0
12MO	7	18035	8	2	1	5
12MO	7	18030	8	2	0	4
12MO	7	19044	9	1	0	0
12MO	7	18022	8	2	0	2
12MO	7	19046	9	3	0	0
12MO	7	26068	6	2	1	1
12MO	7	29071	9	2	0	0
12MO	7	26036	6	3	0	5
12MO	7	29060	9	1	0	0
12MO	7	19026	9	1	0	0
12MO	7	18018	8	2	0	3
12MO	7	25044	5	2	0	5
12MO	7	29072	9	1	0	0
12MO	7	19035	9	1	0	0
12MO	7	-15019	5	3	0	6
12MO	7	27024	7	2	1	5
12MO	7	-16034	6	3	0	2
12MO	7	26012	6	3	0	5
12MO	7	25020	5	1	0	6
12MO	7	28034	8	1	1	4
12MO	7	28003	8	1	0	5
12MO	7	29084	9	1	0	0
12MO	7	25005	5	2	0	2
12MO	7	-15066	5	3	0	3
12MO	7	27039	7	2	0	2
12MO	7	28045	8	3	0	5
12MO	7	17054	7	2	0	3
12MO	7	-16040	6	3	0	4
12MO	7	18043	8	1	0	4
12MO	7	-16004	6	3	0	3
12MO	7	-15032	5	2	1	2
12MO	7	19036	9	1	0	0
12MO	7	18046	8	1	1	3
12MO	7	18068	8	1	0	1
12MO	7	-16072	6	3	0	1
12MO	7	29041	9	1	0	0
12MO	7	-15038	5	3	0	0
12MO	7	29012	9	2	0	0
12MO	7	17012	7	2	0	5
12MO	7	-16061	6	3	0	2
12MO	7	29001	9	2	0	0
12MO	7	19008	9	1	0	0
12MO	7	27049	7	2	0	3
12MO	7	29005	9	2	0	0
12MO	7	19058	9	2	0	0
12MO	7	19089	9	1	0	0
12MO	7	28018	8	2	0	4
12MO	7	19084	9	1	0	0
12MO	7	27061	7	3	0	2
12MO	7	25059	5	1	0	3
12MO	7	26057	6	2	0	2
12MO	7	28029	8	3	1	6
12MO	7	29008	9	2	0	0
12MO	7	27072	7	2	1	2
12MO	7	19061	9	1	0	0
12MO	7	-16052	6	3	1	6
12MO	7	27065	7	3	0	4
12MO	7	17025	7	2	0	4
12MO	7	-16070	6	3	0	4
12MO	7	29067	9	1	0	0
12MO	7	-15057	5	3	1	3
12MO	7	29039	9	1	0	0
13SS	8	19039	9	1	0	0
13SS	8	17047	7	2	1	6
13SS	8	29011	9	1	0	0
13SS	8	29071	9	1	0	0
13SS	8	-16046	6	3	1	2
13SS	8	19081	9	1	0	0
13SS	8	25008	5	2	1	3
13SS	8	18003	8	3	0	3
13SS	8	17067	7	2	1	4
13SS	8	29053	9	2	0	0
13SS	8	-16057	6	3	1	3
13SS	8	28015	8	1	1	4
13SS	8	-16024	6	3	1	6
13SS	8	27050	7	2	1	6
13SS	8	26053	6	2	0	5
13SS	8	26009	6	3	1	4
13SS	8	19060	9	1	0	0
13SS	8	17059	7	3	1	3
13SS	8	-16051	6	2	1	3
13SS	8	26046	6	2	1	4
13SS	8	19020	9	1	0	0
13SS	8	18049	8	1	1	5
13SS	8	25059	5	2	1	4
13SS	8	19026	9	1	0	0
13SS	8	25070	5	2	1	5
13SS	8	18030	8	2	0	4
13SS	8	29008	9	1	0	0
13SS	8	29021	9	1	0	0
13SS	8	19019	9	1	0	0
13SS	8	-16064	6	3	1	6
13SS	8	17012	7	2	1	6
13SS	8	18055	8	2	0	4
13SS	8	18010	8	2	0	5
13SS	8	-15020	5	3	1	6
13SS	8	19051	9	1	0	0
13SS	8	26068	6	3	1	3
13SS	8	29061	9	1	0	0
13SS	8	-15034	5	2	1	6
13SS	8	25064	5	3	1	6
13SS	8	17014	7	2	1	6
13SS	8	28002	8	2	0	4
13SS	8	28071	8	1	1	6
13SS	8	25043	5	2	0	2
13SS	8	19008	9	1	0	0
13SS	8	27036	7	2	1	6
13SS	8	17006	7	2	1	6
13SS	8	18042	8	3	1	4
13SS	8	17062	7	2	1	5
13SS	8	29036	9	1	0	0
13SS	8	-15026	5	3	1	6
13SS	8	19072	9	1	0	0
13SS	8	25024	5	3	0	5
13SS	8	29048	9	1	0	0
13SS	8	19031	9	2	0	0
13SS	8	29069	9	1	0	0
13SS	8	-15027	5	2	1	5
13SS	8	28003	8	2	0	5
