subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
5	1	1	1	NaN	0	739.855539999553	0
5	1	1	2	1	1	612.817940000241	0
5	1	2	1	0	1	629.542831997242	0
5	1	2	2	1	1	550.416567002685	0
5	1	2	1	0	1	486.858648000634	1
5	1	2	2	1	1	567.7827110012	1
5	1	1	1	1	1	615.669779999735	0
5	1	1	2	0	1	552.833638001175	0
5	1	2	1	0	1	633.225719997426	0
5	1	2	2	1	1	634.855730000709	0
5	1	2	1	1	1	1130.76793599976	0
5	1	2	2	0	1	603.318084999046	0
5	1	2	1	1	1	539.942481998878	0
5	1	2	2	0	1	732.314980999945	0
5	1	1	1	0	1	540.478683000401	0
5	1	1	2	1	1	637.034433999361	0
5	1	1	1	1	1	989.297044001432	0
5	1	1	2	0	1	542.161454999587	0
5	1	2	1	0	1	750.87274100224	0
5	1	2	2	1	1	478.821439999592	0
5	1	1	1	1	1	512.482441001339	0
5	1	1	2	0	1	576.467203998618	0
5	1	1	1	0	1	546.166948999598	1
5	1	1	2	1	1	483.285460002662	1
5	1	2	1	1	1	1122.89158699787	1
5	1	2	2	0	1	580.048311996507	1
5	1	2	1	1	1	739.912866996747	1
5	1	2	2	0	1	564.285099000699	1
5	1	2	1	1	1	486.421464996965	0
5	1	2	2	0	1	518.173679996835	0
5	1	1	1	0	1	1174.94021499806	0
